"autor"	"chunkid"	"und"	"der"	"die"	"in"	"das"	"ich"	"sie"	"den"	"zu"	"nicht"	"er"	"es"	"sich"	"von"	"dem"	"mit"	"auf"	"ein"	"so"	"aber"	"war"	"ist"	"auch"	"wie"	"als"	"an"	"was"	"daß"	"noch"	"eine"	"wenn"	"hatte"	"du"	"des"	"aus"	"mir"	"im"	"wir"	"doch"	"nach"	"da"	"nur"	"um"	"ihr"	"hat"	"einen"	"für"	"man"	"wieder"	"ihm"	"sein"	"haben"	"mich"	"ja"	"über"	"vor"	"einem"	"oder"	"nun"	"denn"	"immer"	"ihn"	"dann"	"alles"	"bei"	"habe"	"sagte"	"frau"	"am"	"hier"	"mehr"	"schon"	"uns"	"seine"	"einer"	"jetzt"	"ganz"	"herr"	"s"	"nichts"	"sind"	"durch"	"seiner"	"sehr"	"wohl"	"unter"	"kann"	"dieser"	"bis"	"meine"	"wird"	"sei"	"seinen"	"mein"	"zum"	"seinem"	"werden"	"recht"	"wo"	"waren"	"alten"	"ihre"	"dir"	"diese"	"alte"	"gut"	"alle"	"sagen"	"will"	"ihnen"	"sah"	"dich"	"zeit"	"hin"	"etwas"	"hand"	"bin"	"diesem"	"weil"	"vom"	"welt"	"ihrer"	"kam"	"her"	"leben"	"wurde"	"weiß"	"mutter"	"gewesen"	"hätte"	"muß"	"konnte"	"ob"	"viel"	"ihren"	"können"	"lassen"	"gar"	"ohne"	"gegen"	"erst"	"ging"	"während"	"einmal"	"selbst"	"soll"	"ihrem"	"stand"	"eben"	"bloß"	"vielleicht"	"machen"	"mann"	"zur"	"wollen"	"heute"	"keine"	"eigentlich"	"wäre"	"kind"	"hatten"	"kein"	"wer"	"liebe"	"herrn"	"dazu"	"hause"	"weiter"	"mal"	"welche"	"gleich"	"lieber"	"nahm"	"andern"	"sehen"	"gott"	"wollte"	"freilich"	"zwischen"	"wissen"	"nein"	"tage"	"tag"	"dabei"	"beiden"	"davon"	"lange"	"selber"	"hast"	"zwei"	"also"	"wort"	"o"	"weg"	"würde"	"fort"	"junge"	"diesen"	"sondern"	"guten"
"Fontane"	427	54	25	18	12	19	30	16	8	14	21	2	19	3	3	4	9	4	2	8	12	4	7	7	6	7	1	6	7	6	4	3	0	16	1	2	11	1	1	7	5	2	1	2	2	4	3	5	2	0	0	2	1	11	2	0	4	3	7	3	4	0	0	4	2	0	7	2	0	2	1	1	1	0	1	2	1	1	1	3	2	3	1	1	2	4	1	5	2	0	1	2	0	0	2	0	0	1	0	2	0	1	2	2	2	0	3	0	1	0	0	0	6	0	1	2	0	2	3	1	1	1	0	0	0	0	1	6	0	0	0	2	0	1	4	0	0	1	2	0	0	2	0	0	1	0	0	0	4	0	1	5	1	0	0	2	1	1	1	1	0	0	0	1	0	0	2	0	0	0	1	0	2	1	1	1	0	2	0	0	0	2	0	0	1	0	0	1	0	4	0	1	2	0	0	0	2	0	1	0	1
"Fontane"	428	50	18	22	20	16	23	10	8	16	11	3	16	4	4	9	4	3	17	3	11	2	9	10	2	5	2	14	10	7	4	3	1	16	3	5	4	0	4	5	3	0	6	3	3	4	1	0	1	6	2	3	3	7	4	1	3	2	7	4	4	5	0	0	2	1	3	1	0	0	3	0	2	3	2	2	0	0	0	2	3	6	2	0	2	3	2	1	1	0	1	2	0	0	2	1	1	2	1	1	0	2	1	11	0	2	0	2	1	4	0	1	5	0	0	1	2	0	2	2	0	3	1	0	0	3	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	3	0	0	1	1	1	1	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	3	1	0	3	1	2	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	3	2	0	1	3	2	0	2	1	0
"Fontane"	429	41	24	15	15	28	21	21	1	15	10	6	8	9	7	11	11	7	13	3	9	6	4	6	3	9	3	4	4	4	14	4	5	0	4	8	7	2	1	5	8	1	7	7	6	0	6	3	0	3	3	6	4	1	1	2	4	4	5	1	1	2	3	0	4	1	3	2	0	0	1	2	1	0	0	3	0	0	0	0	5	2	2	0	2	1	2	1	3	0	1	1	2	4	1	0	0	2	1	1	0	0	1	0	2	1	0	0	0	2	2	0	0	1	1	1	0	7	0	0	1	2	6	1	3	3	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	2	2	4	0	1	1	1	0	2	0	0	1	3	1	3	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	1	1	1	2	1	0	1	2	0	1	0	0
"Fontane"	430	58	20	8	12	21	30	13	10	10	20	6	18	8	6	8	10	5	8	15	11	1	11	8	3	8	3	7	4	4	9	6	3	20	0	3	5	2	1	9	2	2	8	5	2	1	5	6	6	2	1	7	1	1	4	2	5	2	5	4	7	6	0	3	2	0	4	2	0	2	1	1	3	0	0	2	1	3	0	3	2	3	0	2	1	3	1	2	0	0	1	1	2	1	2	0	0	1	3	0	0	0	1	5	0	0	4	0	3	2	1	2	1	0	1	2	0	1	1	2	1	0	1	0	3	4	0	1	0	0	1	4	0	3	1	1	1	2	1	3	0	0	1	0	0	1	4	1	0	1	0	3	0	0	0	1	0	2	0	2	0	0	1	4	1	0	2	1	0	1	0	3	0	0	2	0	0	1	0	0	3	3	0	2	1	0	0	0	0	3	0	4	1	0	0	0	0	1	2	0	0
"Fontane"	431	45	26	18	16	10	19	5	12	12	15	8	9	7	16	7	4	4	10	8	13	10	6	12	2	10	5	2	8	8	4	4	8	7	5	4	7	0	2	7	6	0	2	5	2	0	2	0	3	1	3	3	0	2	3	0	5	3	6	5	1	5	2	3	6	3	1	0	0	3	2	6	4	2	2	3	1	1	0	3	1	2	0	1	2	1	2	1	0	2	3	1	1	0	0	1	0	4	1	0	0	0	1	4	1	0	1	0	0	1	1	0	0	0	2	0	0	1	3	4	0	1	0	1	0	1	2	1	0	1	0	0	1	2	4	0	2	0	0	2	0	4	2	0	0	2	1	0	1	4	0	2	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	0	2	0	0	0	2	1	0	1	1	2	0	0	1	3	0	1	0	0	0
"Fontane"	432	50	30	26	13	23	10	14	17	9	8	5	11	14	10	9	6	7	7	7	11	9	7	5	8	1	11	6	1	3	4	1	1	7	6	2	5	3	0	4	2	3	6	1	4	2	2	4	0	2	3	2	1	3	0	3	2	6	1	7	1	2	0	1	2	3	0	4	0	2	5	3	0	0	0	1	2	3	0	1	0	0	1	1	1	2	4	0	1	1	0	1	2	0	1	0	1	0	1	1	4	2	3	2	1	1	2	1	0	1	1	2	0	1	2	1	1	3	1	1	1	1	5	2	2	0	4	0	0	2	0	0	1	0	0	0	0	1	0	0	2	1	4	2	1	1	1	1	3	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	3	3	1	0	0	1	0	1	0	1	2	0
"Fontane"	433	48	27	12	10	18	19	11	6	4	14	7	18	8	5	12	5	7	13	20	9	6	11	8	12	5	3	9	6	6	9	3	1	7	1	5	11	2	6	5	4	5	7	2	1	4	2	4	3	0	2	4	7	4	4	5	1	0	8	4	1	2	1	3	2	1	1	1	2	1	7	3	2	0	1	4	2	2	2	6	3	0	1	0	0	1	1	1	2	1	0	1	2	1	1	0	0	0	0	0	0	1	0	1	0	2	3	1	2	2	1	1	5	1	4	0	0	1	0	1	3	2	0	1	1	0	3	2	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	2	0	2	1	2	2	0	3	1	2	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	2	2	0	1	1	0	0	1	0	2	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
"Fontane"	434	51	19	16	15	10	16	17	6	16	10	7	12	15	11	5	4	6	7	8	14	10	9	8	4	5	4	5	4	2	7	2	3	5	2	7	7	4	3	5	4	3	4	4	2	2	5	2	5	4	1	6	2	2	2	4	2	1	2	5	1	1	1	3	3	0	0	1	0	4	3	0	2	1	2	3	1	0	0	4	2	3	2	0	2	0	0	1	3	1	1	0	4	1	2	0	2	0	0	3	2	0	1	2	0	1	1	0	2	1	0	3	3	0	1	0	1	0	0	0	1	0	2	2	3	1	1	1	0	0	2	2	0	0	2	0	0	0	2	0	0	2	2	1	0	1	2	1	1	1	0	2	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	1	0	0	1	1	1	0	1	0	0	1	0	2	1	2	0	0	0	1	2	0	0	0	0
"Fontane"	435	65	17	13	10	18	23	9	10	6	11	20	12	9	10	6	5	5	7	9	17	7	19	9	8	7	2	8	2	5	1	2	1	9	1	4	11	2	2	7	2	5	9	2	1	7	2	1	3	3	4	3	2	5	7	2	2	3	11	9	6	8	0	6	10	1	1	3	0	1	4	4	0	0	0	4	1	0	0	4	5	6	0	2	1	2	1	3	0	0	0	2	0	1	1	0	0	0	2	0	0	1	0	4	1	1	8	3	0	2	0	0	3	1	1	1	0	3	1	3	2	0	0	0	3	2	0	3	0	0	0	2	0	2	2	0	0	0	3	0	3	3	0	2	0	1	0	0	1	1	2	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	2	2	0	0	0	2	1	0	0	0	0	0	1	0	2	0	5	1	1	1	0	1	0	0	2	0
"Fontane"	436	48	26	26	12	17	10	15	21	9	6	2	12	6	12	10	9	12	7	8	8	13	7	5	5	4	3	7	3	4	8	1	5	10	2	1	9	5	1	4	5	2	5	1	0	5	3	4	3	2	2	1	5	5	4	3	0	2	2	1	0	0	0	1	3	2	4	2	0	1	6	2	4	0	0	2	3	1	0	1	3	1	4	1	1	0	5	1	1	3	1	0	0	0	0	2	0	1	0	5	2	0	2	1	1	1	2	0	1	1	1	3	0	1	6	0	1	0	0	3	4	1	0	0	8	1	0	2	0	1	0	2	2	1	3	1	1	0	0	1	1	0	2	5	0	2	0	1	0	2	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	1	1	0	0	2	0	0	0	0	0	1	1	0	3	0	0	2	0	2	2	0	0	0	0	0	2	0	1	0	0
"Fontane"	437	43	41	21	13	4	4	14	13	11	9	6	10	13	14	8	8	9	9	2	7	8	1	5	0	8	7	7	4	3	13	1	6	1	5	6	0	2	2	5	4	0	4	5	3	0	4	1	4	5	3	0	1	0	1	2	2	2	3	1	1	1	0	2	3	2	0	1	0	1	6	0	3	1	0	4	2	1	1	0	0	2	5	4	2	0	3	0	4	3	0	0	2	1	0	1	0	0	0	2	2	2	0	0	4	2	1	0	0	1	0	2	3	0	3	1	1	0	3	3	0	0	1	3	5	1	2	0	1	0	0	0	0	2	0	0	2	1	0	1	0	2	5	1	0	0	1	0	2	2	1	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	2	0
"Fontane"	438	46	20	21	9	20	11	24	11	13	8	6	9	15	9	9	11	9	8	8	15	13	4	2	4	10	7	4	1	8	6	3	4	2	5	1	3	2	0	4	0	0	6	4	3	0	2	1	0	4	1	1	0	2	0	3	3	1	2	1	1	1	1	0	2	2	0	3	0	1	13	2	3	0	0	1	1	2	0	0	2	0	3	0	0	0	2	0	2	2	0	0	3	2	0	2	0	0	0	0	3	2	2	0	3	0	1	1	2	0	0	2	2	1	1	0	0	0	4	0	1	1	1	2	1	0	0	1	2	1	1	0	1	0	1	1	0	1	0	2	1	6	1	2	0	2	0	0	1	2	0	0	0	0	1	1	0	0	0	1	0	2	0	2	0	0	0	0	3	0	0	1	1	0	0	1	0	3	0	1	0	0	0	1	2	1	0	1	0	0	2	3	0	0	0	0	2	0	1	1	0
"Fontane"	439	52	27	19	10	13	12	9	14	12	13	5	15	5	14	9	2	7	11	16	9	9	13	10	10	7	3	3	4	7	4	4	3	16	1	3	8	3	7	4	5	2	11	3	3	3	0	1	2	3	0	2	4	3	3	5	3	1	6	4	5	1	1	8	0	4	0	1	0	3	2	1	2	5	2	3	1	3	1	6	3	2	0	0	0	1	2	4	2	4	0	0	0	0	0	0	0	0	3	0	1	2	1	4	1	0	1	1	0	3	0	0	3	2	0	0	1	0	0	2	1	2	1	1	3	2	0	1	0	1	0	0	1	2	2	0	0	2	0	2	1	1	0	0	0	1	0	0	1	1	0	1	2	0	0	1	4	0	0	0	0	1	1	0	0	2	0	0	0	2	0	2	3	1	0	2	1	0	0	1	0	1	0	1	1	0	1	2	0	5	0	4	0	0	0	0	0	0	1	1	0
"Fontane"	440	53	17	10	14	15	29	7	3	12	15	2	19	8	7	4	9	5	10	12	10	11	14	10	14	7	1	8	12	6	10	6	0	13	0	5	9	3	6	3	0	2	5	5	1	0	3	4	0	2	0	4	3	8	4	0	0	0	6	5	2	2	1	4	4	3	1	1	0	3	4	5	0	0	0	3	4	1	0	7	1	1	1	0	2	0	0	2	0	2	2	1	1	0	1	0	0	3	0	0	1	2	0	5	2	0	4	2	3	2	0	3	2	2	1	3	1	8	0	2	0	2	0	2	0	4	1	2	0	1	0	0	0	0	1	0	4	1	1	1	2	0	0	1	0	0	0	0	2	2	3	0	0	0	0	1	2	1	1	2	0	2	3	0	0	0	2	0	3	1	0	1	1	1	0	2	0	0	1	0	0	3	0	2	2	0	0	0	0	5	1	4	1	2	1	1	1	1	1	3	0
"Fontane"	441	55	21	15	17	18	16	10	16	9	10	13	12	7	9	15	6	10	7	7	10	11	8	8	6	7	2	7	3	6	3	4	5	4	1	4	1	9	1	4	5	2	2	4	1	2	0	5	3	1	3	5	0	2	1	1	6	2	2	5	4	4	6	2	1	1	2	1	0	0	2	2	2	0	2	4	0	1	0	1	0	1	0	5	1	2	2	1	2	2	1	2	0	0	2	1	1	0	0	1	3	2	0	1	2	2	4	1	0	1	0	0	1	1	1	6	1	0	2	0	0	2	0	2	1	3	1	1	1	1	0	2	0	1	0	1	0	2	1	2	2	1	2	0	2	2	2	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	1	2	0	1	0	2	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0
"Fontane"	442	42	27	22	10	24	5	15	10	17	7	8	17	12	8	5	11	3	7	10	11	13	5	3	3	7	5	4	11	2	5	2	4	2	1	4	0	1	0	6	3	1	6	4	10	3	5	0	3	3	4	2	1	0	3	3	0	4	3	1	3	1	3	3	1	3	5	1	2	2	1	2	2	0	1	1	0	2	0	1	0	0	4	1	0	2	0	0	1	2	0	0	7	2	0	5	1	0	0	1	2	1	1	1	3	2	1	1	0	1	0	2	0	2	1	0	1	0	3	2	0	1	1	3	1	2	0	0	0	1	1	0	0	2	2	2	2	0	0	2	0	0	3	1	0	4	0	0	0	1	1	0	3	0	2	0	0	0	1	0	0	0	0	2	1	1	0	0	0	1	0	2	0	4	1	1	0	0	0	1	0	0	2	0	2	1	1	1	0	0	0	0	1	0	0	3	1	0	1	0	0
"Fontane"	443	32	26	20	17	14	17	5	10	12	9	9	13	5	13	12	9	9	7	6	11	7	6	6	2	11	3	3	6	5	5	1	4	2	2	0	13	4	4	6	6	2	2	0	0	5	7	1	1	6	4	4	3	9	1	4	3	2	3	2	4	4	2	1	0	1	1	0	0	1	3	5	2	2	2	2	1	1	2	1	0	4	2	3	3	0	1	2	0	1	4	4	0	1	1	1	0	0	0	1	0	0	3	3	2	1	0	1	0	1	1	1	0	2	1	2	1	1	0	0	0	1	4	0	0	1	2	2	0	0	1	0	0	1	0	0	0	3	0	1	1	1	0	0	0	3	0	1	0	1	1	2	2	0	0	1	3	2	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	4	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
"Fontane"	444	43	16	19	25	17	19	15	8	12	13	11	10	11	8	12	7	8	10	7	10	4	8	9	4	11	2	7	3	8	7	6	1	2	2	2	12	2	1	7	4	2	9	3	5	5	5	4	5	5	1	5	1	11	0	6	3	2	5	2	2	4	1	1	1	3	2	3	0	1	1	3	2	2	0	2	1	1	0	1	3	0	1	2	0	1	2	0	1	1	0	0	0	0	0	1	1	0	0	1	2	0	5	0	1	0	0	0	0	3	2	1	1	1	2	0	0	4	3	1	0	1	0	1	1	5	0	0	0	2	1	1	0	1	0	2	0	1	0	0	0	2	1	0	1	2	0	0	1	1	1	3	0	0	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	3	3	0	0	3	0	1	0	0	0	1	0	0	1	1	0	0	0	0
"Fontane"	445	43	10	23	13	11	37	14	5	8	19	4	18	7	6	8	4	7	14	15	14	2	10	9	4	3	4	2	7	6	7	9	2	12	2	3	6	2	2	5	3	0	6	0	8	2	6	8	2	3	1	2	3	6	1	1	6	3	9	5	0	1	2	1	3	1	4	0	0	2	5	0	3	0	1	0	0	3	0	3	3	3	0	0	0	1	1	5	3	1	0	2	0	0	0	2	0	2	2	0	1	0	0	7	3	0	2	1	2	2	0	0	8	0	1	2	2	3	2	1	1	0	0	0	4	2	0	5	1	0	1	4	0	2	1	0	1	3	2	1	0	2	1	0	0	1	1	0	1	2	0	3	0	1	1	1	0	3	1	1	1	0	1	1	0	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	0	4	4	2	0	0	1	1	0	2	1	1	0	2	0	1	2	0	0	0	1
"Fontane"	446	52	15	17	9	16	23	9	5	10	11	6	14	4	10	7	5	7	7	14	14	17	9	7	7	8	6	8	8	5	3	3	3	7	1	3	9	3	6	4	1	3	7	5	6	1	0	6	0	6	3	6	0	13	2	3	3	1	4	4	6	8	2	3	3	0	0	0	0	3	2	2	2	6	3	2	0	1	0	2	0	1	1	1	0	1	0	1	2	2	0	2	0	1	2	1	1	3	1	3	1	1	0	3	1	2	3	2	1	0	0	2	1	4	1	2	0	1	0	4	0	0	3	2	3	1	3	4	0	0	1	0	1	3	2	0	1	0	0	1	1	0	1	1	2	0	1	1	0	0	2	1	0	0	1	0	0	0	6	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	0	3	1	1	1	0	0	1	1	0	0	2	0	1	1	1	3	2	1	1	1
"Fontane"	447	48	16	21	14	14	13	13	9	9	5	21	9	10	6	12	5	7	14	8	11	20	6	8	5	7	7	4	6	7	2	2	4	5	4	5	1	4	4	1	3	0	1	5	1	2	1	3	1	2	7	0	3	7	0	4	11	3	2	4	6	7	5	2	3	2	0	2	0	1	2	2	3	2	1	2	2	3	0	2	2	0	2	3	1	1	1	0	4	4	2	0	0	0	1	4	1	2	0	1	2	2	1	1	0	1	1	0	0	2	0	3	3	0	3	0	1	0	1	2	1	0	0	2	2	2	3	0	1	0	2	0	1	2	0	0	0	0	1	0	1	1	1	3	2	1	0	1	3	1	2	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
"Fontane"	448	57	20	25	13	18	14	30	12	13	9	3	14	13	9	10	5	10	8	6	6	8	6	7	11	7	4	4	5	6	3	4	7	2	5	4	4	3	1	4	3	1	8	3	10	4	3	0	0	5	1	5	3	6	1	7	3	2	1	3	2	2	1	0	3	0	1	2	0	1	0	0	1	0	1	0	0	2	0	0	2	0	2	0	2	0	3	0	1	3	1	0	1	0	0	2	2	4	0	0	2	1	2	1	1	1	1	0	0	0	1	4	1	0	2	1	1	2	0	3	1	1	2	1	2	2	3	0	0	1	1	1	1	0	0	4	2	0	0	0	0	1	0	2	1	0	2	2	1	1	0	2	0	0	1	0	2	1	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	2	1	2	0	0	0	1	2	1	2	1	1	1	1	1	0	1	0	1	1	1	0	0	3	0	0	0	1
"Fontane"	449	37	26	18	16	12	11	12	16	11	9	5	10	6	13	9	5	11	12	14	9	4	6	5	4	6	5	4	8	6	4	7	1	9	2	3	0	1	8	6	7	2	5	4	0	4	1	3	2	2	1	4	6	9	2	2	1	2	3	2	1	2	0	1	2	2	1	1	1	2	3	2	2	3	0	3	2	0	1	1	1	1	2	0	1	1	0	2	1	1	2	4	1	1	0	0	1	1	1	2	2	3	2	0	2	3	1	0	0	0	2	1	3	2	0	2	1	0	1	1	0	0	1	1	3	2	2	0	1	1	0	2	2	0	1	0	2	1	0	0	1	1	0	1	1	4	0	2	1	3	1	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	3	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0
"Fontane"	450	45	35	28	20	15	7	13	8	12	12	9	16	11	13	15	12	15	5	6	11	7	3	7	5	8	3	2	6	6	9	2	4	7	1	2	6	7	1	2	1	1	2	5	1	1	2	1	5	4	1	5	1	1	2	0	2	2	0	5	4	2	2	2	1	1	4	5	0	0	1	2	2	1	0	2	0	1	0	2	1	0	1	0	1	3	2	2	2	1	2	0	2	0	0	0	1	0	0	3	1	2	1	1	0	2	1	0	1	3	0	2	1	1	3	1	4	1	3	0	0	2	0	0	5	0	1	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	3	3	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1	0	2	0	0	0	1	2	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0
"Fontane"	451	45	27	19	22	12	3	26	15	13	7	11	8	9	9	8	13	9	6	10	12	9	1	5	6	11	4	4	6	2	6	5	5	3	3	2	2	6	0	2	2	0	4	2	7	0	1	5	4	2	0	3	0	1	3	2	2	4	6	0	2	1	3	1	0	0	7	0	0	2	2	5	2	0	2	2	1	3	0	2	3	0	2	0	2	1	1	0	2	0	1	1	10	1	0	2	0	5	1	1	1	3	3	2	0	2	3	0	1	0	1	2	0	1	1	0	0	1	1	2	1	1	1	0	0	3	5	1	1	0	1	0	0	0	0	2	1	2	1	1	0	3	0	3	0	0	0	1	3	0	1	1	1	0	0	1	0	0	3	0	0	0	2	2	0	1	2	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
"Fontane"	452	41	27	16	8	17	2	24	5	6	10	4	8	15	10	17	11	9	7	7	9	14	2	9	3	9	6	1	5	7	8	2	9	0	3	1	0	4	4	2	4	3	7	3	6	2	3	2	8	2	1	2	5	0	0	2	3	5	2	3	3	4	1	4	1	6	6	1	0	4	2	5	6	0	2	0	0	2	0	4	0	0	2	2	2	4	1	1	3	1	0	0	6	1	1	0	0	0	1	4	1	5	1	0	1	2	2	0	0	1	0	3	0	2	1	1	0	0	2	3	0	0	3	0	2	1	0	0	0	3	0	0	0	2	0	0	0	1	1	0	1	3	0	0	0	1	0	0	2	4	0	1	1	0	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	2	1	0	1	0	0	0	1	2	0	0	3	0	0	1	1	2	0	0	2	1	0	0	0	0	0	0	2	0	1
"Fontane"	453	46	22	26	8	19	2	11	6	9	13	12	12	10	13	19	9	7	11	10	15	14	1	6	4	8	12	4	7	7	4	5	7	3	2	3	1	1	4	3	2	0	6	1	0	3	3	3	10	1	2	1	4	1	1	2	4	3	1	0	4	1	1	3	2	1	2	2	0	3	2	0	3	0	1	0	0	0	0	4	1	1	2	1	0	1	1	0	2	1	0	0	11	2	0	1	0	0	0	2	0	3	3	0	0	1	0	3	2	1	0	3	1	0	2	2	1	0	1	2	0	0	2	1	2	0	3	1	0	3	1	1	2	0	1	0	0	2	0	1	2	1	2	3	2	1	0	0	1	2	1	1	0	0	1	1	0	0	0	0	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	2	0	0	0	3	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0
"Fontane"	454	32	23	27	19	17	4	21	11	16	10	9	4	12	11	10	4	11	10	4	13	10	2	11	3	7	9	4	6	7	6	2	2	0	6	4	1	3	2	4	2	2	5	7	2	0	4	4	6	3	2	5	1	1	1	2	1	2	3	2	4	4	2	1	5	5	5	2	0	1	1	3	2	0	1	1	1	4	1	0	1	0	1	1	2	0	1	1	0	5	0	1	4	2	0	1	0	2	1	1	3	1	1	0	1	2	0	1	0	0	2	0	0	1	7	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	2	1	0	0	0	2	1	2	1	0	0	1	2	0	2	0	1	3	3	0	0	0	0	0	1	0	0	1	3	1	0	5	1	0	0	2	2	0	0	1	1	1	0	0	0	1	0	2	0	0	0	2	1	1	2	0	1	0
"Fontane"	455	48	18	21	15	13	17	16	9	12	7	5	17	8	10	10	6	4	8	7	12	8	4	4	4	8	4	0	9	7	9	4	6	0	2	5	4	2	9	0	4	2	2	4	0	0	4	1	4	6	2	4	5	2	0	5	4	3	6	3	5	1	0	2	1	2	3	2	0	4	0	2	3	3	1	4	2	0	0	2	2	2	1	2	1	1	3	0	1	4	0	1	2	2	0	0	1	2	0	0	1	0	0	0	5	1	1	2	3	3	5	0	0	1	3	1	2	3	2	2	3	2	1	0	2	1	2	1	0	1	0	1	1	1	2	0	3	1	0	0	1	1	3	3	0	0	0	0	0	1	0	1	2	0	1	1	1	2	0	1	1	3	1	0	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	2	0	0	3	1	0	0	0	0	1	0	1	0	0
"Fontane"	456	54	22	25	11	17	9	19	9	7	7	10	14	6	4	14	13	14	12	11	13	8	1	7	5	8	3	1	8	6	7	3	7	1	2	5	1	3	5	4	1	1	7	2	6	0	2	2	3	3	1	3	3	3	0	1	1	3	1	2	1	3	3	1	3	1	4	3	0	5	1	3	2	1	3	1	9	0	0	3	1	1	1	2	1	1	2	1	0	4	0	0	0	0	0	0	0	0	1	1	2	0	4	0	1	0	0	2	0	1	1	5	0	1	4	0	6	1	2	0	2	1	1	4	3	5	1	0	0	0	1	0	0	3	0	3	1	0	0	1	0	0	0	4	0	0	1	0	4	1	1	0	0	1	1	2	0	2	0	0	0	3	0	0	0	0	1	0	2	0	0	1	0	3	2	1	0	1	0	2	0	2	0	0	1	1	1	1	0	0	4	0	0	0	0	1	2	0	1	0	0
"Fontane"	457	56	21	10	16	14	4	17	7	16	7	6	10	14	3	6	7	9	8	6	11	9	4	7	4	10	7	4	7	4	11	1	4	1	3	9	2	2	5	2	4	3	6	4	9	1	2	1	4	4	1	1	1	2	1	2	2	0	0	4	3	3	0	1	4	3	2	1	0	7	2	1	0	3	0	3	2	2	0	2	2	0	0	1	0	0	0	1	3	6	1	1	5	1	0	1	0	4	0	4	1	2	1	0	1	1	1	1	1	0	0	4	1	0	1	2	2	0	1	1	2	1	2	1	0	4	0	2	0	2	0	1	1	3	0	0	0	2	1	1	0	2	2	3	0	1	0	3	0	2	0	0	2	0	3	1	0	0	2	1	0	0	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	4	0	2	0	0	0	1	0	2	1	1	0	0	0	0	1	1	1	0
